2026-09-01T22:56:11Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:12Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.G1aeuc/.git/HEAD.lock
2026-09-01T22:56:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.G1aeuc/.git/HEAD.lock
2026-09-01T22:56:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.G1aeuc/.git/HEAD.lock
2026-09-01T22:56:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.s5rBdN/.git/HEAD.lock
2026-09-01T22:56:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.s5rBdN/.git/HEAD.lock
2026-09-01T22:56:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.LAtiPm/.git/HEAD.lock
2026-09-01T22:56:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.LAtiPm/.git/HEAD.lock
2026-09-01T22:56:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.LAtiPm/.git/HEAD.lock
2026-09-01T22:56:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.XNcc3B/.git/HEAD.lock
2026-09-01T22:56:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.XNcc3B/.git/HEAD.lock
2026-09-01T22:56:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.XNcc3B/.git/HEAD.lock
2026-09-01T22:56:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.Ru00YS/.git/HEAD.lock
2026-09-01T22:56:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.Ru00YS/.git/HEAD.lock
2026-09-01T22:56:18Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.QTownA/.git/HEAD.lock
2026-09-01T22:56:18Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.QTownA/.git/HEAD.lock
2026-09-01T22:56:18Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.QTownA/.git/HEAD.lock
2026-09-01T22:56:18Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.QTownA/.git/HEAD.lock
2026-09-01T22:56:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.RaX6rm/.git/HEAD.lock
2026-09-01T22:56:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.woClh5/.git/HEAD.lock
2026-09-01T22:56:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.woClh5/.git/HEAD.lock
2026-09-01T22:56:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.woClh5/.git/HEAD.lock
2026-09-01T22:56:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo.woClh5/.git/HEAD.lock
2026-09-01T22:56:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:21Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:21Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.8rGgfq8TjN/.git/HEAD.lock
2026-09-01T22:56:21Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:22Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:24Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:25Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:56:26Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.WjD2PSP5ab/repo/.git/HEAD.lock
2026-09-01T22:57:00Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:02Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:03Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:08Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:09Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:09Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:10Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:10Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:11Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:11Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:13Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.8G2Pvj/.git/HEAD.lock
2026-09-01T22:57:13Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.8G2Pvj/.git/HEAD.lock
2026-09-01T22:57:13Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.8G2Pvj/.git/HEAD.lock
2026-09-01T22:57:13Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.0iNjOz/.git/HEAD.lock
2026-09-01T22:57:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.0iNjOz/.git/HEAD.lock
2026-09-01T22:57:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.kpseMf/.git/HEAD.lock
2026-09-01T22:57:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.kpseMf/.git/HEAD.lock
2026-09-01T22:57:14Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.kpseMf/.git/HEAD.lock
2026-09-01T22:57:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.ouJ5Fa/.git/HEAD.lock
2026-09-01T22:57:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.ouJ5Fa/.git/HEAD.lock
2026-09-01T22:57:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.ouJ5Fa/.git/HEAD.lock
2026-09-01T22:57:15Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.jIDbos/.git/HEAD.lock
2026-09-01T22:57:16Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.jIDbos/.git/HEAD.lock
2026-09-01T22:57:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.1ggowX/.git/HEAD.lock
2026-09-01T22:57:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.1ggowX/.git/HEAD.lock
2026-09-01T22:57:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.1ggowX/.git/HEAD.lock
2026-09-01T22:57:17Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.1ggowX/.git/HEAD.lock
2026-09-01T22:57:18Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.dguvD2/.git/HEAD.lock
2026-09-01T22:57:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.aESZHk/.git/HEAD.lock
2026-09-01T22:57:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.aESZHk/.git/HEAD.lock
2026-09-01T22:57:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.aESZHk/.git/HEAD.lock
2026-09-01T22:57:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo.aESZHk/.git/HEAD.lock
2026-09-01T22:57:19Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.Oq3VlT7Sn1/.git/HEAD.lock
2026-09-01T22:57:20Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:21Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:23Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:24Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:24Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.UD17NPxC42/repo/.git/HEAD.lock
2026-09-01T22:57:38Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:40Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:41Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:46Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:47Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:47Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:48Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:48Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:48Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:49Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:50Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.NJwUVy/.git/HEAD.lock
2026-09-01T22:57:51Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.NJwUVy/.git/HEAD.lock
2026-09-01T22:57:51Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.NJwUVy/.git/HEAD.lock
2026-09-01T22:57:51Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.0he2jP/.git/HEAD.lock
2026-09-01T22:57:51Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.0he2jP/.git/HEAD.lock
2026-09-01T22:57:52Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.HE7pxy/.git/HEAD.lock
2026-09-01T22:57:52Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.HE7pxy/.git/HEAD.lock
2026-09-01T22:57:52Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.HE7pxy/.git/HEAD.lock
2026-09-01T22:57:53Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.vmPM2B/.git/HEAD.lock
2026-09-01T22:57:53Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.vmPM2B/.git/HEAD.lock
2026-09-01T22:57:53Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.vmPM2B/.git/HEAD.lock
2026-09-01T22:57:53Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:54Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:54Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.iBr9kx/.git/HEAD.lock
2026-09-01T22:57:54Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.iBr9kx/.git/HEAD.lock
2026-09-01T22:57:55Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.fZXUVx/.git/HEAD.lock
2026-09-01T22:57:55Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.fZXUVx/.git/HEAD.lock
2026-09-01T22:57:55Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.fZXUVx/.git/HEAD.lock
2026-09-01T22:57:55Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.fZXUVx/.git/HEAD.lock
2026-09-01T22:57:56Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.FZzlOX/.git/HEAD.lock
2026-09-01T22:57:56Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.XJbjEu/.git/HEAD.lock
2026-09-01T22:57:57Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.XJbjEu/.git/HEAD.lock
2026-09-01T22:57:57Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.XJbjEu/.git/HEAD.lock
2026-09-01T22:57:57Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo.XJbjEu/.git/HEAD.lock
2026-09-01T22:57:57Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:57Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:58Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.H1LD9DG6dd/.git/HEAD.lock
2026-09-01T22:57:58Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:57:59Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
2026-09-01T22:58:01Z		D-L2	log	WOULD-DENY primary-HEAD-lock-held	/private/var/folders/x0/j77b902977ncvy9v6xvwz7q40000gn/T/tmp.IBPgVp1MOJ/repo/.git/HEAD.lock
